,chrome_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate,Emotion
0,0.51037294,4773.074272808484,5470.668233575161,10771.458675986842,0.019214956,0.05409642269736842,06
0,0.43969673,4403.979685626586,4762.42763390621,9170.778917910447,0.019157195,0.07135611007462686,06
0,0.52097434,4882.194257345241,5367.92078661935,10446.803042763158,0.018384397,0.05108321340460526,06
0,0.45430323,5140.063143643627,5063.705107280604,10384.423324742267,0.018261438,0.07007255423109966,06
0,0.623985,6573.375334019835,5949.328818020113,13045.243396805898,0.0009087793,0.07007615747850122,07
0,0.6350327,6548.500623741428,5823.491003645115,13047.808441558442,0.001512144,0.08453860592532468,07
0,0.5892157,6537.82023797546,5610.76131422854,12558.209528688525,0.0014691954,0.06694789532103824,07
0,0.62441534,6844.150201811455,5694.457100721661,13071.380876068377,0.0023931286,0.07264122596153846,07
0,0.5967141,6331.251452541427,5804.15234310938,12698.80605036855,0.0018162573,0.07365128800675676,07
0,0.5790872,6426.080020038895,5494.520305833169,12108.606557377048,0.004126916,0.08572537781762295,07
0,0.56268334,5915.457905190045,5284.1213911755885,11400.911783042395,0.0048894747,0.07641540679551122,07
0,0.5464676,4933.520494425484,5007.7153848178505,9836.21258802817,0.0026523918,0.06542281029929578,07
0,0.5931189,6352.799828005905,5571.382498745622,12331.797542735043,0.0035612874,0.07181629496082621,08
0,0.59440345,6208.810054838467,5419.69424016226,12049.728260869566,0.0044267224,0.06421252264492754,08
0,0.61419636,7057.684499723819,5711.040718413589,13438.639322916666,0.003488523,0.07964409722222222,08
0,0.550159,5784.844646129886,5455.061646941445,11645.474137931034,0.005254977,0.06063948006465517,08
0,0.56623214,6423.394709282455,5737.262470149489,12788.901417525773,0.004185081,0.07829363321520619,08
0,0.54505503,5999.585124910776,5521.216465784307,11832.832792207791,0.006162533,0.061907721185064934,08
0,0.56818825,6406.232380427199,5540.2946266746285,12261.820652173914,0.0069232727,0.07242272418478261,08
0,0.5449909,6119.490867358544,5462.29053102094,11661.779932228916,0.007100398,0.07148613987198796,08
0,0.5364242,6393.912991792558,5323.198098760908,12077.276357827475,0.0015208906,0.06348436251996806,01
0,0.49386147,5674.799137256366,5043.528006067727,10842.270710059172,0.0019414107,0.07058408838757396,01
0,0.47252932,5976.186957550239,5032.735061200348,11376.5625,0.0020908746,0.06517486572265625,01
0,0.4873062,6085.206268357976,5123.502310817962,11621.154218266254,0.0020881924,0.06729513351393189,01
0,0.4983682,5641.4751081732065,5336.832303505041,11489.755112137203,0.0008249549,0.046797699538258575,02
0,0.48889837,5353.615473346917,5452.488830557521,10953.287337662337,0.00095005176,0.049705762987012986,02
0,0.44401434,5016.271911026011,5025.819323258067,9591.655495978552,0.0013701906,0.06458010430630026,02
0,0.39380804,4939.088865624197,4941.061402380812,9725.73180379747,0.0020703091,0.07345357001582278,02
0,0.4950206,5481.013422324736,5502.001313164372,11239.915780141844,0.0010316473,0.06288439162234043,02
0,0.48336887,5656.525728679439,5469.762486847904,11603.933189655172,0.0010026861,0.06712015086206896,02
0,0.45274758,5658.1002758497425,5273.481255245156,10909.321253071254,0.0015834558,0.06524493243243243,02
0,0.4554061,5121.541731601637,5170.387960508825,10265.834263392857,0.0010934918,0.056561061314174106,02
0,0.36520195,4373.811556246904,4495.449288897095,8587.514118975903,0.00353024,0.0756335890436747,03
0,0.39370364,4966.10609322186,4295.683032465162,8993.75924556213,0.0052496567,0.08245307877218935,03
0,0.4775462,5953.492741794836,5005.099229825753,11257.980253067484,0.0035953713,0.0896026049654908,03
0,0.46945086,5904.386038352031,4972.2077967756895,11101.465750773994,0.004319191,0.09190269446594428,03
0,0.36289513,5067.345074806357,4726.638241827636,9589.998100303952,0.026195752,0.10733727916033435,03
0,0.41526374,5795.69421307735,4945.526818265094,10831.288343558283,0.023277558,0.10908892110812883,03
0,0.42073584,5695.504450926662,4765.863418965691,10346.991604477613,0.024237335,0.1027402052238806,03
0,0.38662255,4453.451646540852,4446.154821588056,8514.677329881657,0.028087052,0.09126092132026627,03
0,0.5212271,6206.886452297887,5558.1453032658255,12046.245335820895,0.0009622162,0.06485395289179105,04
0,0.45627552,5509.855062632748,5254.451289335197,10675.157174556212,0.0010400349,0.06698698687130178,04
0,0.5029397,6534.038307355126,5370.150088662716,12175.06230828221,0.0019058618,0.06169568395322086,04
0,0.47900358,5979.969321907017,5044.559645780725,11123.74226006192,0.0015374867,0.06152494920665635,04
0,0.44802555,5737.435072717739,4790.4884145132755,10621.162974683544,0.010329952,0.1093045391613924,04
0,0.4678672,5790.516947284138,5016.163397386657,11187.236201298701,0.0011295245,0.08160384537337663,04
0,0.45918784,6160.978801871803,4946.810523861578,11274.685329861111,0.007975861,0.11180510344328703,04
0,0.4064151,5274.820343203927,4231.575840323128,9456.072724274407,0.004944977,0.1038248268469657,04
0,0.47409326,5686.654740669223,4909.030575359194,10575.609110169491,0.0035475695,0.08465058924788135,05
0,0.51374453,5484.836588847206,5004.111381304741,10412.156501340483,0.0039775637,0.08022474028150134,05
0,0.4502737,5756.950118990224,4696.338500811942,10206.70490506329,0.00610374,0.09638053797468354,05
0,0.46677774,5937.137552060696,4665.178228747313,10500.960553278688,0.00749631,0.09921181267076502,05
0,0.4233735,5676.994120177039,5040.975323116503,10602.75974025974,0.06471344,0.10597985998376623,05
0,0.408736,5156.348152002808,4856.894200930482,9813.370253164558,0.059401646,0.11167301226265823,05
0,0.41466206,5887.603225012864,4976.526129135229,10907.430305755395,0.05482062,0.11871908723021583,05
0,0.4045659,5091.491550068764,4561.969948542902,9229.464285714286,0.051159423,0.11589006696428572,05
0,0.50686806,6170.361206311367,5366.015400961881,11818.342192082111,0.0022560065,0.07749352776759531,06
0,0.4891806,5605.806227526107,5146.525627184313,10951.915634674922,0.0022783221,0.08731919988390092,06
0,0.44163576,5762.017406031844,5208.212890980408,11383.768656716418,0.0033045765,0.08495656483208955,06
0,0.5101757,6205.692553078138,5221.4070775783575,11674.867021276596,0.003176675,0.0918948280775076,06
0,0.31635565,4485.435306891762,4160.5909969644335,8015.762463343109,0.05553008,0.11039022406524927,06
0,0.31581697,4572.0853212721,4351.058246924489,8265.740569526628,0.051215686,0.11217756102071005,06
0,0.3404541,4995.671511087977,4378.877723731247,8957.732371794871,0.03663191,0.13001218616452992,06
0,0.3183244,4903.6472816804535,4251.316797112919,8527.711004273504,0.07252499,0.12944739360754987,06
0,0.43458763,5085.680095031044,4762.088743493329,9796.803761398176,0.0011021561,0.07245114219224924,07
0,0.43156847,5510.896577629935,4914.128113114073,10748.811564837904,0.00080952636,0.07777066123753117,07
0,0.48613203,6425.064851312111,5029.53829268301,11596.22061965812,0.0012196196,0.06589710202991453,07
0,0.40225598,4896.401783564817,4203.445031476679,9044.277871621622,0.001217878,0.07825960726351351,07
0,0.40054002,5354.60380517521,4750.143128602215,10458.636293316831,0.0063680294,0.09173281830136139,07
0,0.40824622,5053.742678138863,4258.646133112084,9322.930743243243,0.0031964562,0.057961623733108106,07
0,0.5002172,6001.422357886709,5002.488714006183,11084.762532981531,0.004912433,0.0873752885883905,07
0,0.50343883,5557.701633983484,5269.857598116618,11116.161193029491,0.003552513,0.07757126549932976,07
0,0.5004208,5788.474427600506,4873.070949529497,10926.038240131578,0.0017155624,0.05332223992598684,08
0,0.43717253,5115.162282095148,4266.18865642379,9581.928453947368,0.0021859917,0.05255126953125,08
0,0.5253199,7064.302878012381,5526.227082005891,13075.711171096345,0.0025645485,0.07529588870431894,08
0,0.49690816,5971.026551256405,5292.312471582297,11474.523305084746,0.00242957,0.07501489671610169,08
0,0.5046218,5995.241171889582,5320.10201911684,11664.55078125,0.002044273,0.08805124383223684,08
0,0.51478183,6381.842666282014,5219.686517738348,11909.216772151898,0.0068175085,0.08866476710838607,08
0,0.48130202,6518.812286658689,5258.8066820513895,11905.418346774193,0.0071248515,0.10569241431451613,08
0,0.46042353,6469.621186800416,5232.217683591509,11702.553986710964,0.00755329,0.10088279952242525,08
0,0.5560502,5520.585518994433,5189.5867521677355,10735.207479508197,0.002557476,0.07312078423838798,01
0,0.5606366,5368.510909492665,5243.534688912392,10592.699579831933,0.0027105731,0.07466873468137254,01
0,0.5504667,5974.8790953003145,5543.254073482214,11829.534471649484,0.0030482374,0.08256483569587629,01
0,0.5701794,5616.196782887353,5292.128846966952,10917.46794871795,0.0024470203,0.08999399038461539,01
0,0.5273426,4859.702023406429,4711.286634020443,9463.286042944785,0.0016798396,0.05889780243481595,02
0,0.596187,5668.261695745735,5173.039881996094,10797.876602564103,0.0014864164,0.05409488514957265,02
0,0.59285223,5084.3754486246435,5392.2571615576535,10645.61170212766,0.0018144542,0.048250795497720364,02
0,0.5752806,5742.64789796495,5320.886622854934,11242.940512048193,0.0018773682,0.06886824642319277,02
0,0.55905974,4976.127243273105,4904.510871643291,9757.04371675532,0.0017415356,0.07876002534906915,02
0,0.4945682,4423.4984324033985,4304.115304096592,8129.390495867769,0.001813272,0.09401633522727272,02
0,0.51113886,5078.3341549644665,4970.131189427264,9666.595230673316,0.0023544165,0.09061087515586035,02
0,0.5575905,4841.177210126087,5148.594640520599,9829.383116883117,0.0019257059,0.05665330762987013,02
0,0.58562917,5155.220695355088,5243.687248855221,10537.82769756839,0.0018995068,0.07363993636018237,03
0,0.53543574,5488.829771395938,5403.503955436758,11211.608512269939,0.0033189636,0.06120590490797546,03
0,0.53313076,4923.917031962328,5024.046853198454,9916.6259765625,0.003983089,0.075421142578125,03
0,0.53313076,4923.917031962328,5024.046853198454,9916.6259765625,0.003983089,0.075421142578125,03
0,0.48604837,3822.394118452309,4685.576701429686,8118.6282467532465,0.015416532,0.05372742491883117,03
0,0.5120552,4326.168010607019,4644.930960063748,8739.83756596306,0.017476397,0.08749510430408972,03
0,0.5067396,4151.522265391204,4540.725432219289,8100.655507915567,0.013923268,0.05290057099274406,03
0,0.50158614,3914.842899453653,4763.226808597616,8050.455729166667,0.021809127,0.06311170789930555,03
0,0.5372229,5964.341102351424,5444.369940211042,11688.535391566265,0.0014463536,0.05584349115210843,04
0,0.5515746,5574.820722113505,5678.676065682747,11823.386649408283,0.0015668907,0.06499196791789941,04
0,0.52262306,5575.586719844193,5129.137408362142,10815.700301204819,0.0016675082,0.05891289768448795,04
0,0.5137961,5458.276160306068,5099.5498077612965,10768.336776859504,0.003872826,0.07667360752410468,04
0,0.47824332,4647.8944416841605,4790.763313701892,9436.317567567568,0.0033728462,0.08417836782094594,04
0,0.5724742,4924.230272062693,4862.6079318726515,9202.669270833334,0.003984221,0.06378987630208334,04
0,0.54228383,4958.740207418264,4963.334260100393,9884.782807917889,0.006367819,0.07565209173387097,04
0,0.51384306,5895.604086982245,5078.966697936566,11080.013020833334,0.005151599,0.09390733506944444,04
0,0.51913136,4284.969300777844,4666.497536918261,9023.562167553191,0.012493585,0.05412000290890957,05
0,0.5208859,4845.2705019940195,5052.577146420708,9821.946213136729,0.027750144,0.057922199648123326,05
0,0.47311646,4522.7742868884225,4265.3537830843,8906.187666223404,0.0042896112,0.06319606050531915,05
0,0.51878977,5247.09896983952,4554.625677096412,9892.432679521276,0.010355275,0.0614130547706117,05
0,0.5756138,3460.5722493895028,4735.825140162682,7191.013313609467,0.021956079,0.04639249722633136,05
0,0.60599244,4045.8513404708237,4959.570273912584,8706.407912234043,0.04284152,0.05423817736037234,05
0,0.51267725,5270.884097095502,5280.94284868703,11113.216145833334,0.06536941,0.08017578125,05
0,0.54952395,4006.054229506004,4824.448572934192,8583.192567567568,0.05548939,0.0644675214987715,05
0,0.5661038,4652.426528516157,5396.467817232584,10357.778637770898,0.0034747021,0.04054397252321981,06
0,0.50516605,5448.254980881917,5314.909918554155,11089.998100303952,0.0041538402,0.06166443056610942,06
0,0.49403632,5681.792222225608,5115.993860152636,11032.604489164087,0.003999764,0.0648250048374613,06
0,0.4907141,6196.742844148863,5309.229354481475,11802.042128164558,0.0036793405,0.07628930973101265,06
0,0.43877447,5180.7390604441935,4776.378510194283,10244.111986803518,0.017548587,0.08424927831744868,06
0,0.45561665,5486.096751084739,5306.04632832811,11136.766679447852,0.01241886,0.0803282568059816,06
0,0.4568784,5648.765101573593,4795.267649507126,11110.83984375,0.027025485,0.092742919921875,06
0,0.45368102,5781.92697254238,5354.500840258474,11706.781914893618,0.027600668,0.0766111797112462,06
0,0.4562957,4622.705616344913,4139.564971256745,8903.567394578313,0.0019955707,0.059399708207831324,07
0,0.5615299,6353.519649109243,5569.096581023569,12327.840045592706,0.002359811,0.07485989741641337,07
0,0.59466416,6456.602985850155,5399.611919564936,12148.389125386997,0.0016481616,0.08226858794504643,07
0,0.43676248,4612.975400277556,4157.284618920904,8902.155496987953,0.0027723343,0.07232298333960843,07
0,0.5383152,5688.993591207392,5127.4613281786715,11157.699742268042,0.008289244,0.057238391994201034,07
0,0.5611947,5754.215269851084,5415.52109949155,11407.36607142857,0.004990431,0.07061516343825666,07
0,0.5565679,5125.096756359914,5327.804111584454,10681.76143685567,0.005211026,0.07242293210373711,07
0,0.48515165,5407.159333743084,5026.9285755456895,10799.979073660714,0.0062585687,0.07874407087053571,07
0,0.4620368,4448.708395206348,4395.955490781528,9124.017446319018,0.003786194,0.05385622363880368,08
0,0.53808826,5804.474803408022,5135.38391485612,11311.13516566265,0.0044975583,0.06036156344126506,08
0,0.55727786,5835.715353698386,5262.651513570828,11547.431308049536,0.004033209,0.07001771720201239,08
0,0.5925836,6277.510527540589,5496.5293601129115,12253.894156346749,0.004430159,0.07383024138931889,08
0,0.44764963,4417.226953829904,4712.377457074159,9292.871900826447,0.012015986,0.07202753744834711,08
0,0.50579935,6190.885482809308,5611.563519835134,12549.922104105572,0.0054702004,0.07042418896627566,08
0,0.48990703,5424.281141279608,5276.457302823296,11123.74226006192,0.011497841,0.08925267269736842,08
0,0.39750192,4008.975625096939,3628.817064417966,7644.938650306748,0.007780619,0.04176302482745399,08
0,0.5628711,5832.596093084082,5923.975805849666,12562.215045592706,0.0023973677,0.05801493636018237,01
0,0.5631644,5490.773363892869,5724.75493389444,11770.504948680353,0.0024597663,0.053400213068181816,01
0,0.53565943,5899.074037545963,5812.043484584507,12259.153802710844,0.0028752466,0.06237351750753012,01
0,0.5721786,5474.792095291237,5734.751986951147,11845.483472644377,0.0027242315,0.051055815444528876,01
0,0.5605329,5834.118805081536,5992.100027133225,12400.448409763314,0.0016630144,0.05669552052514793,02
0,0.5692995,6008.116149907519,6065.053129886561,12717.1875,0.0015375095,0.0607086181640625,02
0,0.5892241,5788.556773010309,6050.198237334223,12711.177147239263,0.0019463137,0.05606996501150307,02
0,0.5652905,5763.27428310883,6011.226493293016,12466.808857361963,0.0017185826,0.05399102521088957,02
0,0.5688758,5714.9500773311665,5885.6355668586175,12020.000916422287,0.0013788742,0.06155780333577713,02
0,0.55577314,5671.786690129937,5947.231279543543,12226.5625,0.0014364161,0.053388198896011395,02
0,0.5791624,5814.0410155557065,5877.727223022938,12138.58695652174,0.0015300212,0.06240375905797101,02
0,0.5535032,5751.9731847595,5913.312820385883,12199.776785714286,0.0016380983,0.059738543855042014,02
0,0.5591531,5651.952475112091,5623.661947748791,11912.732712765957,0.0034503206,0.06326284669452888,03
0,0.5547049,5645.86594910458,5533.33535657326,11763.230456656347,0.0035928336,0.057113789183436535,03
0,0.5640593,5935.145672294601,5604.179020126783,12068.65893404908,0.003698144,0.058235776936349695,03
0,0.5384059,5861.774841715674,5510.066169951804,11871.492840557275,0.0045574093,0.06807215073529412,03
0,0.47405946,4692.561341975957,4897.672502511438,9465.770656779661,0.010561638,0.051641949152542374,03
0,0.5436408,5052.177101317371,5111.2228214009665,10435.963114754099,0.009921935,0.05405913806352459,03
0,0.49549708,4781.25685654772,4822.204929039286,9707.356770833334,0.0111728,0.06489393446180555,03
0,0.48186573,4675.5433870212455,4735.149486153713,9247.930743243243,0.008838276,0.07202544341216216,03
0,0.56607497,5971.529099162031,6220.346616865234,13193.532436708861,0.0015098157,0.05837742286392405,04
0,0.5656024,5899.353470589835,6090.362852264604,12667.67820247934,0.0013659027,0.05754993112947658,04
0,0.57223636,6276.56043902907,6153.892234028594,13249.603544776119,0.0014005138,0.0705078125,04
0,0.5317153,5700.335188719924,6303.151518905516,13335.313424556212,0.0014227079,0.056413819803994084,04
0,0.44773504,4561.259168085456,5272.520300373081,10117.518538135593,0.003117952,0.0570654572740113,04
0,0.4916853,4742.65574001159,5319.123092586741,10423.163006756757,0.0031432998,0.05442884290540541,04
0,0.5333521,5252.50630873465,5546.021762397215,11368.546195652174,0.0031085894,0.05675668025362319,04
0,0.46677968,3551.7861581045945,4416.236404214959,7335.600754310345,0.0048255003,0.049267297503591954,04
0,0.5310212,5218.1016578575145,5466.2147749578535,11163.725754310344,0.008689075,0.059727460488505746,05
0,0.53962123,5222.766251218552,5492.900517501829,11187.661797337278,0.008822471,0.0563892612795858,05
0,0.569037,5462.577038188314,5829.256599616741,12148.31984186747,0.007051139,0.05509636201054217,05
0,0.5575511,5285.682059823363,5577.451747427674,11242.583955223881,0.008590582,0.05576026119402985,05
0,0.50398827,4638.684926725208,4970.671665966195,9676.357238605899,0.021029193,0.057706203920911525,05
0,0.45639113,4468.46206361452,5029.1863289144785,9501.324152542373,0.04603038,0.05977721133474576,05
0,0.53730214,5633.547348433559,5735.333276665704,12084.596893491123,0.021100547,0.0606725568602071,05
0,0.47575593,5127.337457125622,5436.217758705912,11095.216275659825,0.022312786,0.061683811400293255,05
0,0.4459115,4914.209690164578,5155.34177098491,9981.107573726542,0.008258521,0.07594017049262734,06
0,0.5366742,3942.257084475544,4528.348254357057,7999.048913043478,0.009448736,0.051290760869565216,06
0,0.41806328,4251.735400028745,4677.843784691212,8397.709216101695,0.010550339,0.07661739715748588,06
0,0.5022882,5454.031835590211,5447.5422464663125,11238.790760869566,0.008072578,0.06588400135869565,06
0,0.48461124,4729.94253486538,5100.302095259148,9900.804289544236,0.02116356,0.07037140792560322,06
0,0.44614795,5073.57559619957,5145.252654243181,10611.42418032787,0.024800988,0.07108494492827869,06
0,0.45922616,5277.004724912549,5336.928592457807,11038.868801652892,0.023453765,0.08115557205578512,06
0,0.46108422,4470.073958474173,5019.459472586915,9365.49831081081,0.031102948,0.06908915751689189,06
0,0.57383275,5620.939556031449,5843.69228618121,12158.043032786885,0.0023406048,0.059091369962431695,07
0,0.5593097,5211.61700933004,5714.833118310178,11543.070652173914,0.0019860533,0.05869423686594203,07
0,0.51683545,5488.567095828073,5608.480672883153,11616.32179054054,0.003058965,0.06915382179054054,07
0,0.5728458,6028.834559808635,5933.065681743218,12532.552083333334,0.002977006,0.05825059678819444,07
0,0.5276447,5549.464628706951,5680.844403350131,11839.802846858638,0.004244821,0.06906623241164922,07
0,0.5327366,4890.5602909864665,5468.502186377831,10513.24152542373,0.0028673862,0.048484672934322036,07
0,0.5584643,5844.470394374913,5674.417526650944,11944.043803418803,0.0035529542,0.07069505653490028,07
0,0.58124423,5718.625096969029,5701.031800497537,11973.205061983472,0.0049590087,0.06135126119146005,07
0,0.5497253,5558.472348164775,5866.442950657744,12153.690732758621,0.0035167988,0.062286727729885055,08
0,0.5396489,5758.97963736815,5842.769592915299,12296.41544117647,0.0042147157,0.06266549588585434,08
0,0.5142192,5569.832934758283,5790.717450703733,12169.359110169491,0.006498163,0.06299379855225988,08
0,0.545123,5688.529687956048,5945.545193982971,12355.515813253012,0.005025811,0.04474097562123494,08
0,0.5135691,5117.460333513369,5509.000670273691,11062.955729166666,0.006534608,0.06344672309027778,08
0,0.5212343,5228.040299917292,5524.192027422915,11088.092672413793,0.0074630305,0.06062264278017242,08
0,0.54380655,5856.581021442463,5811.469590970405,12426.011029411764,0.00963642,0.0627803855917367,08
0,0.5319325,5799.598408449832,5667.9535944313275,12034.736570247935,0.00963601,0.070036748880854,08
0,0.6712521,4055.492017522298,5378.31831681487,9119.783184039088,0.0012981453,0.03397610443811075,01
0,0.6578733,6384.736571240725,5720.4985135131965,12305.93334717608,0.00089299283,0.049527291839701,01
0,0.6231627,6389.993565966391,5458.815282140695,12086.861022364217,0.00097233953,0.05926767172523962,01
0,0.6025569,5942.729122274808,5238.229061658858,11379.060444078947,0.0010594014,0.049195942125822366,01
0,0.65425503,6476.624111962167,5748.195540923976,12544.97803514377,0.00089978817,0.05217901357827476,02
0,0.5658283,5558.521326393046,5466.474366495915,11478.45946485623,0.0010548552,0.07318758736022364,02
0,0.5968629,5673.862515834236,5056.422068825563,10620.278949386504,0.0017052827,0.061662732457822084,02
0,0.65450037,6015.2292979815165,5547.12828865893,11788.362873134329,0.0010762601,0.05699772621268657,02
0,0.68818516,6213.9471549399395,5729.485318080305,12167.956269968052,0.0005034055,0.04692336012380192,02
0,0.7240768,5622.657930362267,5761.347474682112,11031.951431888545,0.0006916217,0.05005563080495356,02
0,0.6362658,4906.791024216231,5316.553299544463,10046.021533613446,0.0013857456,0.0535796349789916,02
0,0.49542782,3801.76215037522,3997.551428883225,7559.7965542522,0.0012520018,0.0368315844941349,02
0,0.5550546,5102.393787222638,5173.268622048976,10196.510583067093,0.0016340889,0.05502914087460064,03
0,0.61130136,5802.786870721502,5332.264114627196,11493.481739457831,0.0026572656,0.06261618740587349,03
0,0.5162835,5229.272784110268,4635.651865827335,10042.96875,0.0019470064,0.05098758820564516,03
0,0.52802664,5632.775511990779,5188.889147869309,11362.15490797546,0.0032081157,0.06399479965490798,03
0,0.44056517,3925.573007434512,4460.970878461629,8150.556144067797,0.018453332,0.06261034604519775,03
0,0.4142444,3419.383790158353,4181.217178114753,7067.243303571428,0.014483474,0.05500014947385204,03
0,0.5239678,5544.46427694104,5269.971829385065,11151.07276119403,0.02096411,0.07097568796641791,03
0,0.4321172,4286.446801966162,4654.158867364734,8929.407649253732,0.013976227,0.06538741837686567,03
0,0.64114785,6940.49640737598,6368.165162702285,14107.084690553746,0.0003411868,0.064779175997557,04
0,0.64852923,7388.504600111477,6159.6460277584665,14557.735100619195,0.00032769988,0.051836421246130034,04
0,0.59186786,6414.570153832239,5335.364521925721,12368.5546875,0.0005717644,0.06047515869140625,04
0,0.6603002,7034.770237250565,6129.370289031691,13693.7255859375,0.00040765823,0.05489349365234375,04
0,0.5348571,5139.560772081435,5265.853979989934,10361.465371621622,0.0009808294,0.059714157516891894,04
0,0.56121695,5730.648286695519,5595.608816047059,11849.257172131147,0.00092042406,0.08448599726775956,04
0,0.5410714,5628.7769920100745,5351.104035669594,11107.313049853372,0.001347786,0.07132772406524927,04
0,0.5601103,5346.506442954829,5454.089917593351,11057.592975206611,0.0012914143,0.058323379390495866,04
0,0.61351955,6186.89246776193,5532.547927008319,12038.059701492537,0.001282519,0.05260902518656716,05
0,0.54421824,4949.375598314198,4843.299053555642,10041.814365671642,0.0019284326,0.049564190764925374,05
0,0.54284066,5512.7871789576475,5143.002483129437,11174.813034188035,0.0057035415,0.07301821803774929,05
0,0.57641286,5959.0936060854965,5369.677866133765,11817.22985692771,0.0038344522,0.07788527155496988,05
0,0.51731265,4365.9473514988695,5128.10957092675,9823.92331932773,0.054975364,0.05757478772759104,05
0,0.488151,4497.523037765968,4756.83569874054,8986.030190677966,0.043830693,0.07456909869350282,05
0,0.47655338,4421.4537055357505,5005.815022518207,9412.442835365853,0.060041595,0.06278701410060976,05
0,0.49607944,4441.148060584004,4962.821208184375,9324.166387399464,0.055890314,0.06871936787868632,05
0,0.642037,6495.201626195498,5567.8825072797545,12770.92072147651,0.0004893394,0.05824474360318792,06
0,0.65052664,6798.924438012834,5879.802563615721,13286.860318791947,0.00067913433,0.05985869337248322,06
0,0.7020505,6202.590676425989,6128.491242145273,13096.239406779661,0.0007635984,0.054680879237288135,06
0,0.6786994,7150.792661341903,5862.131237213037,13599.47033898305,0.00067733345,0.05830905720338983,06
0,0.55511224,4139.133607084955,4957.159931536525,8952.354029605263,0.0034370234,0.05033472964638158,06
0,0.5887785,6532.922417638586,5916.71921126806,13297.002239413681,0.0014479093,0.08027534609120521,06
0,0.4971645,5467.634498712392,5465.084017293451,11321.314761513158,0.0073746317,0.07934891550164473,06
0,0.4800668,4321.604080823815,5055.003009656849,9224.506578947368,0.009529474,0.05871260793585526,06
0,0.59159714,5847.673494607653,5545.014866190414,11443.798828125,0.00080012623,0.06296234130859375,07
0,0.5914952,6000.265540995696,5735.117091998148,12216.70782674772,0.00080185395,0.06440711673632218,07
0,0.6123442,6813.364119154592,5610.242753606393,12679.759394171779,0.0008998127,0.06623999472776074,07
0,0.54399985,5431.0934659955765,5264.135246896192,10812.158203125,0.0013290179,0.07823638916015625,07
0,0.6004683,6281.406921519155,5506.463176257088,12188.393511730204,0.0014463936,0.06194298707844575,07
0,0.57498527,5656.901881736784,5318.9281981189715,11292.85109186747,0.0016642058,0.07600127070783133,07
0,0.58925045,5634.73041180952,5165.476278664161,11022.971082089553,0.0025729171,0.08303404850746268,07
0,0.55245864,5003.963421039705,5064.234132037621,10332.123705621301,0.0027420947,0.06880576229659763,07
0,0.6748345,5947.635576205698,6068.4226958774625,12740.478515625,0.00085422787,0.049072265625,08
0,0.5354521,5176.687644868671,4842.021373981502,10121.405750798722,0.00089030276,0.044073232827476036,08
0,0.6350572,5758.151042505997,5585.114989210264,11780.064821981425,0.0013921107,0.06557481133900929,08
0,0.5625864,5924.744277941977,4930.222907550335,10977.675116099072,0.0012935994,0.05096114309210526,08
0,0.60486525,6502.541267010523,5759.969265086203,12793.397177419354,0.0024766403,0.06496188256048387,08
0,0.64416426,5510.934432906612,5768.697838894626,11874.33835504886,0.0017456849,0.05813886909609121,08
0,0.5282529,5321.34358026861,4838.077924040814,10413.0615234375,0.0016641518,0.05847625732421875,08
0,0.59590846,6671.857946316189,5430.7921272557505,12397.639318885449,0.001941795,0.061608093072755415,08
0,0.49726206,5911.1383082220445,5921.642836724008,12451.242469879518,0.009250941,0.0978445030120482,01
0,0.45122337,4961.6894844360895,5139.910703133907,10000.5859375,0.007541161,0.1095241970486111,01
0,0.4303304,5163.671848317363,5357.953185664229,10475.761217948719,0.011326294,0.0953998620014245,01
0,0.48722824,5764.334940718216,5689.261609542418,12098.4375,0.0077036154,0.10203379755434783,01
0,0.44010094,4860.8046936003575,4667.116419886364,8965.158582089553,0.0077925026,0.1296131646455224,02
0,0.5090947,5620.915043050767,5459.922831133482,11235.854289940828,0.007174197,0.10919731185281065,02
0,0.43960914,5651.042792189817,4956.049097596123,10165.551686217008,0.010187009,0.16851860337243402,02
0,0.40397915,5130.177538943216,5052.147675298257,10061.893857758621,0.010835369,0.12340326418821838,02
0,0.41924486,4954.540173260046,5315.376535348411,10122.12873931624,0.007857734,0.09629991319444445,02
0,0.4078347,4690.880719443556,5226.489828429559,9923.410790598291,0.010089085,0.08467436787749288,02
0,0.4439162,5036.876072747369,5282.143055664877,10478.203781512606,0.0092491405,0.09444344143907563,02
0,0.50884515,5819.405044430176,5668.586379071851,11781.770833333334,0.0060121147,0.0972629123263889,02
0,0.528093,6080.350047039374,5527.651272178486,11885.163373860183,0.014971631,0.10819659479483283,03
0,0.4804592,5348.158764316323,5407.06996183794,11112.394555214723,0.016942991,0.0945962543136503,03
0,0.4503381,5205.275663396523,4860.725855943121,9762.626008064517,0.015324851,0.10641223538306452,03
0,0.45797446,5348.7658856011685,5113.977599551191,10581.170127795527,0.01714603,0.1259937225439297,03
0,0.39904177,4323.167522615904,4320.988086557604,8244.140625,0.057498265,0.10668267144097222,03
0,0.43605155,5359.515567670637,5061.050309569992,10705.095934650455,0.051756356,0.10476675294452888,03
0,0.42614555,5242.008005466128,4804.310436515906,10214.209401709402,0.06595216,0.1302097244480057,03
0,0.47780648,5876.879564141123,5012.878682541389,11109.626340482573,0.058447793,0.1308541387399464,03
0,0.5026329,5929.121175579928,5720.000968841062,12252.973790322581,0.004838238,0.10746282762096775,04
